cuenta	partido	timestamp	tweet
b2c8bc25ba1bc91cee7acfcc0f690444	psoe	1555926943.0	🎬 Tenemos que alcanzar grandes pactos en materias tan importantes como la educación para garantizar la equidad, excelencia y estabilidad de nuestro sistema educativo y fortalecer nuestro Estado de Bienestar#HazQuePase/❤️ https://t.co/phHSiNoG3U
b01d435b24a17890fb701cef5253cc06	psoe	1555928087.0	El futuro de un país depende de sus niños y niñas, de que vivan una infancia feliz y puedan desarrollarse de forma plena. Nuestro empeño desde el Gobierno ha sido combatir la pobreza infantil y la violencia contra los menores, proteger a la infancia. Tenemos que seguir avanzando. https://t.co/uVuNmoprUR
8a6803de79158ade183e3b88cc2d3e26	podemos	1555932454.0	Algunos quieren que dejemos de hablar de corrupción pero no olvidamos que saquearon las arcas públicasEse dinero ha dejado de llegar a hospitales, escuelas y ha dejado a enfermos dependientes sin cobrar sus prestacionesSer patriota es no robar a tu país https://t.co/AneHNU9xwu
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555933541.0	Nuestra crisis más peligrosa quizás sea la de la indiferencia. Afecta a muchos jóvenes que piensan que la política no sirve para combatir la injusticia, la desigualdad, la depredación del planeta, la violencia de género, el machismo. A estos jóvenes les pedimos una oportunidad. https://t.co/QXAXeRDHgy
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1555934699.0	Mis compromisos con la infancia, el futuro de España:🔸Ley de erradicación de la violencia contra la infancia 🔸Que no prescriban los delitos de abusos sexuales a niños🔸Plan de ayudas a todas las familiasGracias, @unicef_es. #AunqueNoVoten https://t.co/v0fJjIDSQA
b01d435b24a17890fb701cef5253cc06	psoe	1555935226.0	PP y Cs no han combatido a la ultraderecha, sino que han abrazado sus argumentos sin rubor. El #28A tenemos que abrir las puertas al futuro y cerrárselas a la ultraderecha, al pasado. #HazQuePase /❤ Entrevista en los diarios de @PrensaIberica. https://t.co/FGt9OzNGR4
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555938580.0	Esta mañana he estado en El Puerto de Santa María (Cádiz) recorriendo las calles del centro histórico y hablando con comerciantes y otros trabajadores autónomos sobre las dificultades que tienen en sus negocios. El #28A nos jugamos el futuro. #VamosCiudadanos 💪🏻🍊🇪🇸🇪🇺 https://t.co/8MIJNC1zpL
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555941077.0	“¿Qué proponemos? Un mercado estable, que no nos conformemos con un 14, un 15% de paro. Un mercado competitivo, moderno, que luche contra la precariedad y, a la vez, lo haga flexible para que las empresas contraten.” Esta entrevista de hoy a @Albert_Riverahttps://t.co/HYqnpmHu8M
8a6803de79158ade183e3b88cc2d3e26	podemos	1555941252.0	Tengo muchas ganas de estar en Málaga el próximo jueves 25 de abril con grandes compañeras y compañeros de Unidas Podemos.Os esperamos para lo que seguro será un gran acto de campaña💪🏻 https://t.co/4Sy6SbstnZ
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555941954.0	Para tener una España con derechos sociales plenos y servicios públicos de calidad no basta evitar que gobiernen el PP, Cs y Vox. La alianza del PSOE y Cs constituirá un inaceptable paso atrás. Solo Unidas Podemos garantizará un Gobierno de izquierdas. #VotarUPvaleDoble https://t.co/P05mOdtmmc
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555942020.0	Allí nos vemos!! 👋🏻 https://t.co/z5uuLL8RJq
b01d435b24a17890fb701cef5253cc06	psoe	1555943104.0	Hace 14 años se aprobaba el matrimonio igualitario en el Congreso. Orgulloso del @PSOE, de los hombres y mujeres que lo hicieron posible, de este país abierto y diverso que es España. No permitamos ni un paso atrás en los derechos y libertades que tanto nos ha costado alcanzar.🌹 https://t.co/LGHdQgedl5
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1555943846.0	Quiero enviar mi más sentido pésame y todo mi cariño a los familiares y allegados de Alberto y María, jóvenes gallegos asesinados en los atentados de Sri Lanka. Mucha fuerza. No pararemos hasta derrotar al fanatismo y al terrorismo. DEP 🖤. https://t.co/MFurtGMSE6
8a6803de79158ade183e3b88cc2d3e26	podemos	1555944201.0	Triste noticia enterarnos de la pérdida de María y Alberto, dos jóvenes gallegos, en los atentados de Sri Lanka. Todo mi cariño y fuerza para la familia.https://t.co/HQNllXjqAZ
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1555945084.0	Nos llena de dolor conocer que en los sobrecogedores atentados de Sri Lanka han fallecido dos jóvenes gallegos. Mi sentido pésame y un fuerte abrazo a sus familiares y amigos. Estamos con ellos en estos momentos de enorme tristeza. https://t.co/2zn8ppq7tF
8a6803de79158ade183e3b88cc2d3e26	podemos	1555945275.0	Los grandes empresarios nos han dicho que su pacto favorito era un gobierno de Sánchez con Ciudadanos.¿Os imagináis por qué el PSOE no se atreve a decir que no pactará con C's?Para que no pase y manden los de siempre, Unidas Podemos tiene que estar fuerte #VotarUPValeDoble https://t.co/kMtiF1Oc7l
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945298.0	Estimado  @mario_rod_var, gracias por su pregunta. Abro HILO para contestarle 👇🏻https://t.co/Qv3PLCSS3k
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945298.0	1) Gracias por reconocer que @UnidasPodemos es la fuerza política con el mayor compromiso con las libertades democráticas y con el acceso de la gente a las renovables y al agua, además de ser la única que plantea una fecha concreta para cerrar las centrales de carbón y nucleares.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945299.0	4)  En cuanto a la ley de cambio climático, le recuerdo que no es solo una demanda de la comunidad científica y de la ciudadanía sino también una prioridad de Unidas Podemos. Presentamos en julio de 2018 en el Congreso una innovadora propuesta construida sobre el diálogo.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945299.0	3) En cuanto al realismo y concreción de nuestra propuesta para la transición justa, es difícil detallarlo en un programa pero hemos previsto mecanismos de creación de empleo, de financiación de las inversiones para la transición e instituciones que lo hagan viable.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945299.0	2)  Si me lo permite una pequeña corrección, le doy una buena noticia: en nuestro programa proponemos el cierre de las nucleares para 2024, no para 2025. 😊
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945300.0	y 6) La propuesta que hemos puesto sobre la mesa y defenderemos es nuestro Plan Horizonte Verde, con la que queremos hacer de España un referente en la defensa del medio ambiente.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555945300.0	5)  El reto es seguir perfeccionando y profundizando esta Proposición de Ley a lo largo de la próxima legislatura. Este es el compromiso de Unidas Podemos, puede estar seguro de ello.
b01d435b24a17890fb701cef5253cc06	psoe	1555946171.0	Mi cariño y solidaridad para los familiares y amigos de los dos jóvenes de #Pontecesures fallecidos en los atentados de Sri Lanka. La @EmbEspIndia está realizando gestiones para agilizar los trámites necesarios.Nuestro corazón está con todas las víctimas de este cruel ataque.
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555948444.0	Mi más sincero pésame a los familiares y amigos de la pareja española asesinada en los brutales atentados de Sri Lanka. DEP.
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1555951406.0	Camino de @rtve. Tengo muchas ganas de este debate, será una gran oportunidad de explicar nuestro gran proyecto de futuro a todos los españoles y seguir sumando. No os lo perdáis a partir de las 22h 😉. ¡Vamos! 💪🏻🍊🇪🇸#ElDebateEnRTVE https://t.co/JECDc1SyKE
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555951498.0	A las 22h comienza un debate con los candidatos a la presidencia del Gobierno de los cuatro principales partidos. Os invito a verlo con vuestros familiares o amigos porque es muy importante que la gente llegue al 28A conociendo todas las propuestas. El 28A #LaHistoriaLaEscribesTú https://t.co/fMF1aml2kK
b01d435b24a17890fb701cef5253cc06	psoe	1555954024.0	Ya en los estudios de @RTVE para #ELDEBATEenRTVE. Con ganas de debatir y de explicarle a la sociedad española cuál es nuestro proyecto para hacer que España siga avanzando, cuál es la España que queremos. #HazQuePase /❤️ https://t.co/ij6eYS4JIv
30418407b8f125073e9cec639c567541	vox	1555956117.0	Esta tarde debatiendo sobre el estado de la Justicia en el Colegio de Abogados de Madrid. Los demás partidos tirándose los trastos, y Vox planteando propuestas y soluciones de futuro. https://t.co/QZesZItrS4
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1555957659.0	Crearemos dos millones de empleos en la próxima legislatura. Llevaremos a cabo la mayor revolución fiscal de la historia que bajará y suprimirá impuestos. Cada contribuyente ahorrará 700€ de media y los autónomos ahorrarán 2.500€ al año con la tarifa plana.#ELDEBATEenRTVE https://t.co/F0yyyo74CD
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1555959248.0	Una vez más la izquierda pone en riesgo el Sistema de BienestarSeguiremos revalorizando las pensionesLas madres trabajadoras cobrarán hasta un 15% más de pensiónLa izquierda dejó 300.000 dependientes en lista de espera👉En 30 días se resolverán las solicitudes#ELDEBATEenRTVE https://t.co/ucwnOyGsdf
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1555960346.0	Los que quieren romper España tienen a Sánchez como su candidato favorito. Sigue sin contestar si va a indultar a los presos golpistas. Es evidente, va a cambiar escaños por indultos, por el referéndum, y va a seguir pactando con los batasunos herederos de ETA.#ELDEBATEenRTVE https://t.co/SNR0i1q2Ht
e9c8254b481efbfeec53e19ee2957997	psoe	1555960794.0	/❤@sanchezcastejon #ELDEBATEenRTVE                            #GanaPedro https://t.co/rvF8W3HsI3
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1555961752.0	Pido humildemente el voto para servir a todos los españoles, garantizar la unidad España, crear empleo, bajar impuestos; mejorar pensiones, educación y sanidad. Unamos esfuerzos en torno al PP, la única alternativa a la izquierda con independentistas y batasunos.#ELDEBATEenRTVE https://t.co/FGIhylvMum
3f70d2dbd08794ba4572d480a6d2c132	podemos	1555961982.0	“Pedimos que nos den una oportunidad, y si no logramos cambiar nada, no nos voten nunca más”. De esto va todo: cero sobreactuación, verdades, propuestas y honestidad. #GanaPabloIglesias https://t.co/5XwwEPqVcR
b01d435b24a17890fb701cef5253cc06	psoe	1555962057.0	El #28A estamos convocados a decidir qué país queremos, si queremos avanzar o retroceder. Hagamos una enorme moción de censura contra la desigualdad, la corrupción y la crispación. Apostemos por una España que avanza en justicia social, en convivencia y limpieza. #ELDEBATEenRTVE https://t.co/dxIKGR06Gn
e9c8254b481efbfeec53e19ee2957997	psoe	1555962528.0	/❤@sanchezcastejon en #ELDEBATEenRTVE: El #28A estamos convocados a decidir qué país queremos, a avanzar o retroceder. A los jóvenes les invito a votar por el futuro, a las mujeres por la igualdad y a los mayores por la seguridad. Que todos votemos por la convivencia. #GanaPedro https://t.co/z1cC9Qf7iw
b01d435b24a17890fb701cef5253cc06	psoe	1555962651.0	El enemigo del #feminismo no son los hombres, es el machismo. Hoy le he explicado al Sr. Casado que los vientres de las mujeres no son taxis, y al Sr. Rivera, que no se alquilan. Porque los socialistas creemos en el feminismo sin adjetivos. #ELDEBATEenRTVE https://t.co/9PfAqGQJmb
b3547fce05e373756e498e63e79f53fe	vox	1555962935.0	Pues al final me han dado la razón 😂#ELDEBATEenRTVE https://t.co/OOpJf1rleG
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1555963170.0	A la salida del plató 😊 ¡Mañana más! Vamossss! 💪🏼🍊🇪🇸#ElDebateEnRTVE https://t.co/hYmdrT3gTa
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555963260.0	Se acabaron los gobiernos de partido único. Podrá haber un gobierno de las tres derechas, un gobierno de izquierda o un gobierno del PSOE y de Cs. He preguntado varías veces a Pedro Sánchez si pactará con Ciudadanos. No nos ha respondido. #ELDEBATEenRTVE https://t.co/WehpER6CLc
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555963353.0	Un Gobierno liderado por @Albert_Rivera es la única garantía de igualdad y libertad en toda España; de➕servicios públicos y➖chiringuitos y enchufados; de reformas y futuro; de limpieza en instituciones y defensa sin complejos de España 🇪🇸. Vamos a por todas. #VamosCiudadanos https://t.co/LP9FaIAyXE
3f70d2dbd08794ba4572d480a6d2c132	podemos	1555963387.0	Cierto! @DaniGago76 y sus fotos siempre dando en el clavo y contando la Historia. Y yo sin citarle! Dani 😘
b2c8bc25ba1bc91cee7acfcc0f690444	psoe	1555963669.0	Si no decimos sí, todo lo demás es no #GanaPedro #DebateRTVE #LaEspañaQueQuieresEsFeminista #HazQuePase /♥️ https://t.co/42ehes8Fxh
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1555964069.0	Podemos hacer una reforma constitucional. Sería estupendo. Pero, mientras tanto, vamos a cumplir la Constitución, garantizando los artículos que protegen los derechos de la gente y no se cumplen. #ELDEBATEenRTVE https://t.co/uIdvPeiUyT
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555964391.0	Estaba @Albert_Rivera, un catalán líder del partido más votado por los catalanes en las elecciones catalanas. Y cuando ese catalán llegue a Presidente del Gobierno de España se te va a acabar el chollo con el que llevas forrándote media vida. #VamosAlbert https://t.co/M2oOgyiMNb
b01d435b24a17890fb701cef5253cc06	psoe	1555964915.0	Me siento orgulloso de #España, de nuestra pasión por la igualdad, de nuestra diversidad. Somos ejemplo de derechos, conquistas y libertades.Trabajemos juntos para unir a España en su diversidad. #HazQuePase/ ❤ #ELDEBATEenRTVE https://t.co/ZwSdShHZLh
84e6ae417164a2dcfbe26ed6dc3c60cc	podemos	1555964981.0	¿Sabes lo que es el contrato único?🤦🏽‍♂️👇🏾 #ELDEBATEenRTVE https://t.co/fxKiTSYISZ
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1555970108.0	Queremos ayudar a los que crean empleo y riqueza. Por eso, cuando lleguemos al Gobierno:✅Los autónomos tendrán el mismo derecho a paro que los trabajadores por cuenta ajena✅Los padres y madres autónomos no pagarán la cuota durante 2 años y tendrán una tarifa plana de 24 meses https://t.co/SEqWXetk07
30418407b8f125073e9cec639c567541	vox	1555996774.0	De camino a tierras aragonesas para continuar defendiendo España desde la política como el único proyecto nacional que garantiza la libertad y la igualdad de todos los españoles. https://t.co/ySStaafgfL
8a6803de79158ade183e3b88cc2d3e26	podemos	1555998652.0	“Lo que Albert Rivera no te cuenta de su idea de contrato único te lo explica muy claro @Alber_Canarias”👇🏻 https://t.co/8mv802irbh
e9c8254b481efbfeec53e19ee2957997	psoe	1556001627.0	Más libros, más libres. Los libros son ventanas, amigos que acompañan siempre. Leer para vivir.¡Buen #DiaDelLibro libro a todos! https://t.co/LWd9GEqpWJ
8a6803de79158ade183e3b88cc2d3e26	podemos	1556002004.0	Una oportunidad para gobernar cuatro años, para un gobierno de la gente.Si no somos capaces de cambiar nada, no nos votéis nunca más. https://t.co/ZBW2hPJFqQ
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556002022.0	Pedro Sánchez no respondió cuando le pregunté 3 veces si pactaría con Cs. Nosotros sí hablamos claro de la España que queremos y de cómo cambiaremos las cosas.Aquí mi 'minuto de oro' en #ELDEBATEenRTVE 👇🏼 https://t.co/mEIKezw0em
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1556002075.0	¡Muchas felicidades a los ciudadanos de Aragón y de Castilla y León en el día de sus comunidades! Dos tierras fundadoras de España, ricas en historia, patrimonio cultural y maravillas naturales y llenas de buena gente que siempre pide igualdad, nunca privilegios.¡Feliz #23Abril! https://t.co/GpgqaNm9E3
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556003460.0	El #DiaDelLibro, el día de Sant Jordi, siempre es un buen día para encontrar nuevos amigos en las estanterías de las librerías, para disfrutar de las bibliotecas y para hacer regalos literarios que dejen huella. Feliz día a todas y a todos. Disfrutad mucho de los libros, siempre.
b01d435b24a17890fb701cef5253cc06	psoe	1556003463.0	Hoy Castilla y León celebra su día en Villalar de los Comuneros y Aragón celebra San Jorge. Ambas merecen volver a llenarse de servicios y oportunidades que permitan a sus gentes vivir y desarrollarse en su tierra. ¡Feliz #23deAbril a todos y todas!
b01d435b24a17890fb701cef5253cc06	psoe	1556005311.0	Leer para conocer la historia, para comprender el pasado y el presente, para pensar el futuro. Leer para disfrutar y abrir la mente a lugares nuevos. Leer para ser más libres.¡Feliz #DíaDelLibro! ¡Feliz Sant Jordi!
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1556010192.0	El de hoy es uno de los días más bonitos y especiales del año en Cataluña. Las calles de mi tierra se llenan de rosas y libros en la gran fiesta de la cultura, el amor y el civismo. La verdadera Diada que nos une a todos los catalanes. Bona Diada de Sant Jordi a tothom! 📖🌹 https://t.co/BAcaB6DXmU
3f70d2dbd08794ba4572d480a6d2c132	podemos	1556012418.0	Mañana estaré en Jerez junto a @MayoralRafa, @MailloAntonio @JA_DelgadoRamos, @AguilerAngela_ y otros compañeros para hablar sobre nuestras propuestas para una España con plenos derechos sociales y servicios públicos de calidad. Un Gobierno al servicio de la gente es posible. https://t.co/p5wpVfDvHe
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556012946.0	Queremos justicia fiscal en nuestro país. Las grandes fortunas y la banca deben aportar algo más para sostener unos servicios públicos de calidad y bajar los impuestos a las familias trabajadoras.  @nachoalvarez_, nuestro secretario de Economía, en @expansioncom 👇🏽 https://t.co/J5LE1NUMOy
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1556014921.0	Sánchez hizo en el #ELDEBATEenRTVE lo mismo que quiere hacer para España: dividir y enfrentar. Corre el rumor de que Ábalos está preparándose para sustituir a un Pedro Sánchez noqueado por el tono presidencial de Pablo Casado. https://t.co/00sa2jjbgB
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1556015948.0	¿Va a dar Sánchez una bofetada a la justicia española indultando a los presos golpistas en el caso de ser condenados? Seguimos esperando su contestación... https://t.co/16o9ALDDXK
8a6803de79158ade183e3b88cc2d3e26	podemos	1556018669.0	Mi compañera @SofCastanon os cuenta en esta entrevista que todo el programa de Unidas Podemos está atravesado por el feminismo porque ponemos la vida en el centro.No dejéis de leerla👇🏼https://t.co/l3AiB9TI3r
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556021149.0	Hoy es el #DíadeCastillayLeón. En Villalar y el resto de esa tierra trabajadora es un día de fiesta y reivindicación. Desde Unidas Podemos reiteramos nuestro compromiso para que la 'España vaciada' cuente con todos los servicios públicos y todas las oportunidades que merece.
3f70d2dbd08794ba4572d480a6d2c132	podemos	1556022120.0	El empleo, de calidad y con todos los derechos, es una de las prioridades de Unidas Podemos. Vamos a acabar con los abusos de la temporalidad y los falsos autónomos. Así lo explicó @Pablo_Iglesias_ en el debate de TVE 👇🏽 https://t.co/kx6NZaNTbh
e9c8254b481efbfeec53e19ee2957997	psoe	1556022414.0	Muy triste por la confirmación del asesinato machista de una mujer en Girona. Se une a la estadística que ya suma 992 mujeres asesinadas desde 2003 y 17 este año. No son accidentes ni asuntos domésticos, las cifras no dejan lugar a debate alguno sobre esto. #NiUnaMenos #BastaYA
8a6803de79158ade183e3b88cc2d3e26	podemos	1556026481.0	El 28A vuestro voto es el arma más poderosa que tenéis para demostrar que las cosas se pueden cambiar, para decir que ya está bien de que otros que mandan mucho sin presentarse a las elecciones quieran escribir la historia por nosotras. https://t.co/YPVsyFupfm
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1556029684.0	Aquí os dejo un resumen del debate de anoche en @rtve. ¡Muchas gracias de nuevo a todos los que lo seguisteis por televisión! ¡Seguimos! 💪🏻🍊🇪🇸#ElDebateEnRTVE https://t.co/pkXqyejj7H
e9c8254b481efbfeec53e19ee2957997	psoe	1556035538.0	Este miércoles a partir de las 8:30h. estaré en @LasMananas_rne con @inigoalfonso para valorar los #Debates en la recta final de la campaña #28A https://t.co/M5CJ2ru0k7
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1556038438.0	Gracias a Cs el IVA cultural pasó del 21% al 10% y ahora apostamos por 👇🏼✅ IVA superreducido para prensa digital y libros electrónicos✅ Plan Nacional para fomentar la lectura✅ Bono cultural para jóvenes de 18 añoshttps://t.co/WZnnCAgG2O
b01d435b24a17890fb701cef5253cc06	psoe	1556039264.0	Ya en @atresmediacom para el debate de esta noche. Nos vemos en unos minutos. ¡Vamos a hacer que pase! #ElDebateDecisivo #DebateAtresmedia https://t.co/EVUTgWIFXz
e9c8254b481efbfeec53e19ee2957997	psoe	1556043111.0	Acaba de comenzar #ElDebateDecisivo y ya queda claro que @sanchezcastejon ofrece propuestas de futuro con altura de miras en contraposición a las derechas que insisten en crispar. España necesita consolidar la senda de progreso que hemos marcado durante estos 10 meses. https://t.co/Mbd5ehmClo
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1556044239.0	Sánchez se ha convertido en una matrioska. Dentro de él están Podemos, los independentistas y los proetarras; nunca han mandado en España como ahora. Repetir ese gobierno sería muy lesivo para España. El PP es la única alternativa que aporta #ValorSeguro.#ElDebateDecisivo https://t.co/3ZEbBpfaSx
8a6803de79158ade183e3b88cc2d3e26	podemos	1556044478.0	Albert Rivera vuelve a mentir. Su contrato único es un despido único, no un contrato fijo. Amplían tanto las causas de despido que da igual el tipo de contrato. Lo explica con claridad @Alber_Canarias https://t.co/l2rUQwXK3f
e9c8254b481efbfeec53e19ee2957997	psoe	1556044661.0	"/❤ @sanchezcastejon lo ha dejado muy claro :""No he pactado nunca con los independentistas. Es falso, aunque la derecha lo repita mil veces, es falso, no es no, y nunca es nunca"".#PedroVuelveaGanar https://t.co/h6smLTZOl7"
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1556045396.0	El PSOE pone en riesgo las pensiones cada vez que gobierna. Quebraron el sistema, las congelaron y ahora Sánchez alardea de haberlas subido… con los PGE del PP que votó en contra. Bajaremos impuestos, crearemos empleo y, como siempre, revalorizaremos pensiones. #ElDebateDecisivo https://t.co/1foHqev4oT
e9c8254b481efbfeec53e19ee2957997	psoe	1556045448.0	/❤ @sanchezcastejon se compromete en #ElDebateDecisivo a impulsar una reforma constitucional para blindar el carácter público de las #pensiones, su sostenibilidad y su revalorización.Con este gobierno del @PSOE hemos puesto rumbo a la justicia social.#PedroVuelveAGanar https://t.co/9gage6HFdK
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1556046474.0	Tenemos un problema demográfico en España. Apostamos por una ley de maternidad para que las mujeres que quieran ser madres tengan todos los recursos a su alcance en vivienda, empleo, educación infantil gratuita de 0-3 de manera progresiva y conciliación.#ElDebateDecisivo https://t.co/CoNxuS6qFU
e9c8254b481efbfeec53e19ee2957997	psoe	1556046826.0	"/❤ @sanchezcastejon:""En todo lo que tiene que ver con el #feminismo el @PSOE tiene autoridad para hablar, no como las derechas que quieren volver al siglo pasado en temas como el aborto o frivolizando con las agresiones sexuales"". #PedroVuelveAGanar #ElDebateDecisivo https://t.co/oRWW40nIsz"
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1556047312.0	Sánchez pretende tomar el pelo a los españoles negando sus pactos con todos los separatistas. Todo en él es un fake, empezando por su tesis, que ni la ha leído. Por eso se la he querido regalar por #SantJordi👇🏻 #ElDebateDecisivohttps://t.co/UkCYB3p0ns
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1556048089.0	Sánchez es un mentiroso.Utilizar la violencia contra las mujeres, mintiendo en un debate, lo inhabilita como presidente. #ElDebateDecisivo https://t.co/X1echOHQqJ
47ab414398a72eb3939207c68df89043	pp	1556048302.0	Si ayer @pablocasado_ ya demostró moderación y propuestas, hoy también demuestra liderazgo y capacidad de respuesta ante los otros candidatos en #ElDebateDecisivo Un #ValorSeguro para #España 👍🏻👍🏻
e9c8254b481efbfeec53e19ee2957997	psoe	1556048690.0	Gracias @sanchezcastejon por defender siempre la libertad y la seguridad de las mujeres, dejando claro cual es la postura del @PSOE en la lucha contra la #ViolenciaDeGénero #PedroVuelveAGanar#ElDebateDecisivo https://t.co/nIjS98VZQD
8a6803de79158ade183e3b88cc2d3e26	podemos	1556049119.0	Para acabar con las violencias machistas, para que no haya más sentencias como la de la Manada y para que las víctimas de violencias machistas no estén solas, hacen falta propuestas y dotarlas de presupuesto.#ElDebateDecisivo https://t.co/CqLJZUoU9P
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1556049727.0	Todo en Sánchez es un FAKE. No me extraña que no quisiera hacer debates.... qué nivel!🤦🏻‍♀️ https://t.co/9KnwX3UJW3
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1556050074.0	Sánchez es el candidato favorito de los enemigos de España, eso le incapacita para gobernar. Ha negociado y ha cedido. Y volverá a hacerlo porque necesita sus votos. No se puede blanquear el terrorismo, ni el separatismo a cambio de un puñado de escaños.#ElDebateDecisivo https://t.co/ckSbqW2FgK
17a22be4bc7df5003f42b47747ba243d	ciudadanos	1556050385.0	🤣🤣🤣 https://t.co/cyOb5xp0jZ
8a6803de79158ade183e3b88cc2d3e26	podemos	1556050387.0	Por medio de la corrupción los que mandan sin presentarse a las elecciones compran políticos, se aseguran concesiones públicas y eligen gobiernos (o te mandan a las cloacas)Para acabar con la corrupción solo hay una opción: un gobierno de Unidas Podemos #ElDebateDecisivo https://t.co/Vm8dVz7Em8
5c68aba356b81ea5ffdf00c1323dd3b2	pp	1556051223.0	Unamos el voto en torno al PP para no dividir a los españoles, para defender sin complejos la unidad nacional, bajar impuestos, crear empleo y garantizar las pensiones; mejorar la sanidad y la educación. Apostemos por el único #ValorSeguro, no voy a defraudar.#ElDebateDecisivo https://t.co/aoAjP2pvZ1
8a6803de79158ade183e3b88cc2d3e26	podemos	1556051318.0	La historia no está escrita, la escribes tú.Vota el domingo. Sí se puede.#ElDebateDecisivo https://t.co/lu3qoajcc5
e9c8254b481efbfeec53e19ee2957997	psoe	1556051369.0	Concluye #ElDebateDecisivo y claramente #PedroVuelveAGanar explicando con serenidad las propuestas para un gobierno del @PSOE de progreso, igualdad y justicia social. Por contra, las derechas han vuelto a exponer un modelo de involución basado en mentiras, insultos y crispación. https://t.co/6RFuS2thDK
b01d435b24a17890fb701cef5253cc06	psoe	1556052141.0	Si las derechas y la ultraderecha suman harán en España lo mismo que en Andalucía. Solo el @PSOE puede ganarles y hacer que España mire al futuro. El #28A hagamos una moción de censura social a la corrupción, la desigualdad y la confrontación. #EstamosMuyCerca.#ElDebateDecisivo https://t.co/djMMjNV8Gi
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556052541.0	Quien entra en la Curia como Papa, sale cardenal. https://t.co/AtnjlVREg6
8a6803de79158ade183e3b88cc2d3e26	podemos	1556052864.0	La campaña no para y mañana estaré en Los Desayunos de TVE. Seguro que podremos seguir hablando de los debates y las elecciones del domingo. Hasta mañana! https://t.co/gabArjo8ZM
b01d435b24a17890fb701cef5253cc06	psoe	1556052943.0	Yo no he pactado con los independentistas. Es falso, por mucho que traten de repetirlo. Falso es falso.NO es NO y NUNCA es NUNCA.#ElDebateDecisivo https://t.co/riWKoAPLcj
0d2ba77c5b4fca1dfe503b7cd0c2ac8b	pp	1556052946.0	Hoy se ha demostrado que la única alternativa a Sánchez es Pablo Casado.Todos aquellos que queremos un futuro próspero para nuestro país, unamos el voto en torno al PP.Somos un #ValorSeguro para España.Gracias por seguir #ElDebateDecisivo #CasadoPresidente 🇪🇸 https://t.co/rA1IleLxAQ
e1168e07ec49adb0a0fc2972c5bdd44c	podemos	1556053050.0	Digamos la verdad, para que todo el mundo la entienda. https://t.co/SV4ObMqFQs
9a4d80c7bfc23995a0ff00f9daebf5e9	ciudadanos	1556053644.0	Aquí os dejo mi minuto final en #ElDebateDecisivo. Cuando nos unimos, los españoles somos más fuertes. Juntos, somos imparables.Hagamos historia juntos este #28A.¡Vamos! 💪🏻🍊🇪🇸 https://t.co/auAjQgd0sQ
